winner,white_id,white_rating,black_id,black_rating,moves
black,skipskipskop,914,hill_j,1141,a4 e5 Ra3 Bxa3
black,brodskay,1984,roman12342005,1948,e4 g6 d4 Bg7 Nc3 d6 Be2 Nf6 Be3 O-O Qd2 c6 h3 b5 a3 a5 Nf3 Bd7 Bh6 Qc7 Bxg7 Kxg7 Qg5 h6 Qe3 e5 g4 exd4 Nxd4 Na6 Bd3 Nc5 f3 Rfe8 h4 d5 Nf5+ Bxf5 Qxc5 dxe4 gxf5 exd3+ Kf2 Re5 Qd4 Rd8 Qf4 Nh5 Qh2 dxc2 Ne4 gxf5 Rhg1+ Kh7 Ng5+ hxg5 hxg5 Rd2+
black,roman12342005,1954,rindu38,2158,e4 c5 Nc3 d6 f4 Nc6 Bb5 Bd7 Nf3 e6 O-O Nf6 d3 Be7 Qe1 O-O h3 a6 Bxc6 Bxc6 g4 Nd7 a3 f5 exf5 exf5 Qe6+ Kh8 g5 Qe8 Kh2 Qf7 Qxf7 Rxf7
black,roman12342005,1954,thebadfish,2008,e4 c5 Nc3 Nc6 f4 e5 f5 Nf6 Nf3 d5 exd5 Nxd5 Bc4 Nxc3 bxc3 Bxf5 O-O Bg6 Bb5 Bd6 Bxc6+ bxc6 d4 exd4 Re1+ Kf8 cxd4 cxd4 Qxd4 Qb6 Qxb6 axb6 Nd4 Bc5 Be3
black,thebadfish,2008,roman12342005,1954,c4 Nf6 g3 d5 cxd5 Nxd5 Bg2 Nc6 Nc3 Nb6 e3 Bf5 d4 e6 Nge2 Nb4 e4 Bg6 O-O Be7 a3 Nc6 b3 Qd7 Be3 O-O-O Qc2 Kb8 Rfd1 Nd5 Nxd5 exd5 Nc3 dxe4 Bxe4 Bxe4 Nxe4 Qg4 b4 h6 Rac1 Qf5 Kg2 Rhe8 f3 Bg5 Bxg5 hxg5 Qc4 g4 Nc5 Qxf3+ Kg1 Re2
black,roman12342005,1954,thebadfish,2008,b3 c5 Bb2 Nc6 c4 e5 e3 Nf6 Ne2 d5 cxd5 Nxd5 Nbc3 Be6 g3 Nxc3 dxc3 Bd5 Rg1 Bf3 Qc2 Qc7 O-O-O Be7 Bh3 Rd8 Rxd8+ Nxd8 Rd1 Ne6 Bxe6 fxe6 c4 Bf6 Rd2 Ke7 Nc3 Rd8 Nb5 Rxd2 Qxd2 Qb6 Bc3 a6 Ba5 Qc6 Qd8+ Kf7 Nd6+ Kg6 Qe8+ Qxe8 Nxe8 Be7 Bc3 Kf7 Nc7 Bd6 Na8 Ke7 Nb6 Bc7 Na4 Kd6 Kd2 b5 Nb2 b4 Nd3 bxc3+ Kxc3 Ba5+ Kc2 Be4 a3 Bxd3+ Kxd3 Bd8 e4 Ke7 b4 cxb4 axb4 a5 bxa5 Bxa5 f3 Kd6 g4 Kc5 h3 Bd8 Kc3 Bg5 Kd3 Kb4 c5 Kxc5 Kc3 Bf4 Kd3 Kb4 h4 h6 h5 Kb3 Ke2 Kc3 Ke1 Kd3 Kf2 Kd2 Kf1 Ke3 Kg2 Ke2
draw,sanmarco,1945,roman12342005,1961,e4 d5 exd5 Nf6 d4 Nxd5 c4 Nb6 Nc3 Nc6 d5 Ne5 b3 e6 dxe6 Qxd1+ Nxd1 Bxe6 Nc3 c6 Be2 Bc5 Nf3 Nbd7 O-O Nxf3+ Bxf3 Ne5 Be4 O-O-O Bf4 Ng6 Bxg6 hxg6 Ne4 Be7 Rfd1 f5 Rxd8+ Rxd8 Ng5 Bxg5 Bxg5 Re8 Kf1 Kc7 Rd1 Bf7
draw,tolia,1982,roman12342005,1960,e4 d5 e5 c5 f4 h5 Nf3 Bf5 Nc3 e6 a3 d4 Ne2 Nh6 Ng3 Nc6 Bc4 a6 d3 b5 Ba2 Bg4 O-O Qc7 Ne4 Bxf3 Qxf3 Nf5 g4 hxg4 Qxg4 Rh4 Qg2 Be7 Rf3 O-O-O Rh3 Rdh8 Rxh4 Rxh4 Ng5 Bxg5 Qxg5 Nce7 Bd2 Qc6 Rf1 Ng6 Qg2 Qxg2+ Kxg2 Rg4+ Kf3 Rh4 Kg2 Rg4+
black,roman12342005,1974,gholamreza1341,1899,b3 d5 Bb2 Bg4 h3 Bh5 g4 Bg6 Bg2 e6 Nf3 Nf6 d3 c5 Nbd2 Nc6 e4 dxe4 dxe4 Nxe4 O-O Nxd2 Nxd2 Rc8 Qe2 Bxc2 Rac1 Bd3 Qe3 Bxf1 Rxf1 Nd4 Bxb7 Rc7 Bg2 Be7 Nc4 O-O Rd1 Bf6 Na3 Rd7 Nc4 Nf3+ Bxf3 Rxd1+ Bxd1 Qxd1+ Kg2 Bd4 Bxd4 cxd4 Qe4 Rd8
black,roman12342005,1964,kingscrusher-youtube,2287,e4 Nc6 d4 e5 d5 Nce7 c4 Ng6 Nc3 Nf6 f3 Bc5 Qe2 a6 Be3 Ba7 Bxa7 Rxa7 Qe3 Ra8 Nh3 d6 Be2 Bxh3 gxh3 Nh5 Qf2 Nhf4 Qg3 Nh4 Qxg7 Rf8 Qxh7 Qg5 O-O-O Nxe2+ Kc2 Nxc3 bxc3 Nxf3 Qf5 Qxf5 exf5 Nh4 Rdf1 Kd7 Kd3 Rg8 Rhg1 b6 Ke4 f6 Rg4 Rxg4+ hxg4 Rg8 h3 c6 Rg1 cxd5+ cxd5 Rc8 Rg3 Rc4+ Kd3 Rf4 Ke2 b5 Rd3 Kc7 Rg3 Kb6 Rd3 Kc5 Re3 Kxd5 Kd3 Ra4 Re2 e4+ Ke3 Ke5 Rc2 d5 Rd2 Ra3 Rc2 d4+
draw,kingpong,1914,roman12342005,1965,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Qf3 Qxf3 Nxf3 Nc6 Bc4 Bf5 d3 e6 O-O O-O-O h3 Bd6 a3 h6 b4 g5 Be3 Kb8 Nh2 Bg6 Rad1 Bxh2+ Kxh2 Ne5 Bb3 Rhe8 f4 gxf4 Bxf4 Nc6 Bxh6 Nd4 Bg5 Rd7 g4 Nxb3 cxb3 Kc8 Rf3 Be4 Re3 Bg6 Bf6 Rd5 d4 Bc2 Rd2 Bg6 g5 Rf5 d5 b6 dxe6 fxe6 Kg3 Rf1 Rde2 Bf5 h4 Ra1 a4 Rh1 Rd2 Rh3+ Kf2 Rxh4 a5 Rxb4 axb6 axb6 Rc3 Kb7 Be5 Rc8 Rd7 Rb5 Rdxc7+ Rxc7 Bxc7 Rc5 Rxc5 bxc5 Ke3 Bc2 Be5 Bxb3 g6 Bc2 g7 Bh7 Kd2 Kc6 Kc3 Kd5 Bf6 e5 Bg5 Bg8 Bf6 e4 Kd2 Ke6 Bc3 Kd5 Ke3 Bh7 Bf6 Bg8 Bc3 c4 Bb4 Bh7 Bc3 Kc5 Ke2 Kb5 Ke3 Ka4 Kd4 Kb3 Bd2 Kc2 Bc3 e3 Kxc4 e2 Kd4 Kd1 Ke5 Bg8 Kf6 Ba2 Ke7 e1=Q+ Bxe1 Kxe1 Kf8 Kf2 g8=Q Bxg8
black,lyckyfisher,2149,roman12342005,1933,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Nc6 e3 Ngxe5 Be2 Bb4+ Bd2 Bxd2+ Nbxd2 O-O O-O d6 Qc2 Qf6 a3 Bf5 e4 Bg6 b4 Nxf3+ Nxf3 Rfe8 Bd3 Nd4 Nxd4 Qxd4 Rad1 Bxe4 Bxe4 Qxe4 Qc3 Qf5 Rd3 f6 Rf3 Qe5 Qc2 Qe4 Qb3 Qe6 Re3 Qf7 Rfe1 Rxe3 Rxe3 Re8 Rxe8+ Qxe8 c5+ Kf8 Qc3 Qe5 Qd2 Qa1+
black,alaindubleu,1599,roman12342005,1929,e4 d5 exd5 Nf6 c4 e6 Nc3 exd5 c5 d4 Qa4+ Nc6 Nb5 Bxc5 d3 a6 Nxd4 Qxd4 Qc2 Nb4 Qc4 Qxf2+ Kd1 Bg4+ Ne2 O-O-O a3 Rxd3+ Bd2 Rxd2+ Kxd2 Rd8+ Kc1 Qe1#
black,milanello,1882,roman12342005,1919,e4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 d4 Bb4+ Nc3 Ne4 Bd2 Qxd4 Nxe4 Qxe4+ Qe2 Bxd2+ Kxd2 Qd4+ Kc2 O-O Rd1 Bf5+ Kc1 Qc5 g4 Bg6 Bg2 Nc6 Nf3 Rfe8 Qd2 Rad8 Qc3 Qxf2 Rxd8 Rxd8 Ne1 Rd2 Rf1 Qd4 Qxd4 Rxd4 b3 Rxg4 Bxc6 bxc6 Nf3 Rg2 Nd4 Be4 Re1 f5 Re2 Rxe2 Nxe2 Kf7 c5 Ke6 Kd2 Kd5 b4 Kc4 a3 Kb3 Nf4 Kxa3 Kc3 g5 Ne6 f4 Nxg5 Bd5 Nxh7 f3 Kd2 Kxb4 h4 Kxc5 Nf6 Bf7 Ke3 a5 Kxf3 a4 Ne4+ Kb4 Ke3 a3 Kd2 a2 Kc1 a1=Q+
black,manavalam2,1699,roman12342005,1914,e4 d5 exd5 Nf6 d4 e6 dxe6 Bxe6 c3 c5 Nf3 cxd4 Nxd4 Bd5 Qe2+ Be7 Nf5 Nc6 Nxg7+ Kf8 Nf5 Bc5 Be3 Bxe3 Nxe3 Qd6 Na3 a6 Rd1 Qc5 Qd3 Bxa2 Be2 Bb3 Nac2 Rd8 Qf5 Qxf5 Rxd8+ Nxd8 Nxf5 Bxc2 Ne3 Bg6 O-O Nc6 Bf3 Kg7 Bxc6 bxc6 f4 Be4 Re1 Rd8 Nc4 Rd3 Ne5 Rd2 g4 Rg2+ Kf1 Bd5 c4 Rxb2 cxd5 cxd5 g5 Ne4 Nd3 Rxh2 Nb4 Rh1+ Ke2 Rxe1+ Kxe1 a5 Nxd5 a4 Nb4 a3 Ke2 Nc3+ Kd3 a2 Nxa2 Nxa2 Ke4 Nb4 f5 f6 gxf6+ Kxf6 Kf4 Nc6 Ke4 Ne7 Kf4 Nxf5 Kg4 Kg6 Kf4 h5 Kf3 Kg5 Kg2 Kg4 Kh2 h4 Kg2 h3+ Kh2 Kh4 Kh1 Kg3 Kg1 Ne3 Kh1 Ng4 Kg1 h2+ Kh1 Nf2#
black,roman12342005,1916,chessmaste,2285,b3 b6 Bb2 Bb7 Nc3 Nf6 Nf3 c5 d3 d5 e3 Nc6 d4 e6 g3 Be7 Bg2 O-O O-O Rc8 Ne2 b5 c4 bxc4 bxc4 dxc4 Qd2 Ne4 Qd1 Nb4 Ne1 f5 f3 Nf6 a3 Nbd5 Qd2 Ba6 e4 c3 Bxc3 Nxc3 Qxc3 Bxe2
black,roman12342005,1936,bohlool,1638,b3 e5 Bb2 Nc6 e3 d5 Ne2 d4 e4 Nf6 d3 Bc5 Nd2 O-O f4 Ng4 Nf3 Ne3 Qd2 Bg4 a3 Bxf3 gxf3 Qh4+ Ng3 exf4
black,decky84,1758,roman12342005,1929,e4 d5 exd5 Nf6 Nc3 e6 dxe6 Bxe6 h3 Bc5 d3 O-O Nf3 Nc6 Be2 Nd5 Nxd5 Bxd5 O-O Re8 Bg5 f6 Bh4 Qd6 a3 g5 Bg3 Qxg3 b4 Bb6 c4 Bxf3 Bxf3 Bd4 Rb1 Rad8 Be4 Qf4 Qh5 Re7 Kh1 Ne5 g3 Qd2 Rbd1 Qc3 f4 Nxc4 dxc4 Rxe4 fxg5 Qxg3 gxf6 Rh4 f7+ Kf8 Rf3 Rxh5 Rxg3 Kxf7 Rf1+ Bf6 Rgf3 Rh6 Kg2 Rg6+ Kh2 Rd2+ Kh1 Kg7 h4 Rgg2 Rh3 Rdf2 h5 Rh2+ Rxh2 Rxf1+ Kg2 Ra1 Rh3 Bb2 a4 Rxa4 Rb3 Bf6 Kf3 Ra2 b5 Kh6 c5 b6 cxb6 axb6 Ke4 Kxh5 Rh3+ Kg6 Kd5 Rc2 Rg3+ Bg5 Rf3 Rc5+ Ke6 Rxb5 Rf7 h5 Rxc7 h4 Rc6 h3 Rc3 h2 Rh3 Bf4
black,total_chess,2050,mr_pablo,1627,Nf3 d5 Nd4 e5 Nf3 e4 Ng1 Bc5 e3 Bf5 d4 Bd6 c4 dxc4 Nc3 Be6 d5 Bf5 Bxc4 Ne7 Qd4 c5 Qxg7 Rg8 Qh6 Rxg2 Nb5 Be5 Ne2 Bg7 Qh4 Ng6 Qh5 Bg4 Qxh7 Qf6 Nc7+ Kd8 Qg8+ Kxc7 Rf1 Ne7 Qe8 Bd7 d6+ Kxd6 Qd8 Nbc6 Qxa8 Bh3 Qxb7 Rxh2 Nf4 Bxf1 Bxf1 Qh4 Be2 Qxf2+ Kd2 Nd5 Nxd5 Qxe2#
black,mr_pablo,1627,total_chess,2050,e4 e6 d4 Bb4+ Nc3 Bf8 Bd2 Be7 Qf3 Bf8 Bc4 Be7 Nge2 Bf8 O-O-O Be7 Nf4 Bf8 Rhe1 Be7 d5 e5 d6 Bxd6 Nfd5 Nf6 Nxf6+ Qxf6 Qxf6 gxf6 Nd5 Kd8 Nxf6 Nc6 Bg5 Be7 h4 h6 Nxd7 Bxd7 Bxe7+ Kxe7 Rd5 Rad8 Rb5 Bc8 Rf1 a6 Rb3 b5 Bd3 Nd4 Rc3 Kd6 f4 f6 fxe5+ fxe5 Rf6+ Be6 Be2 Nxe2+
black,total_chess,2050,mr_pablo,1627,Nf3 c6 Nc3 d5 Ng1 Nf6 Nb1 e5 Nc3 Bd6 Nb1 Bf5 Nc3 Nbd7 Nb1 O-O Nf3 e4 Ng1 Qa5 Nc3 d4 Nb1 e3 c3 exd2+ Bxd2 dxc3 Nxc3 Ne4 Nxe4 Qxd2+ Nxd2 Bb4 Nf3 Nc5 a3 Ba5 b4 Rfe8 bxa5 Nd3#
black,mr_pablo,1627,total_chess,2050,e4 Nf6 Nc3 Ng8 Nf3 Nc6 Bc4 Nb8 O-O e6 d4 Bb4 Bd2 Bf8 Re1 Qe7 d5 Qd8 dxe6 dxe6 Bb5+ c6 Bc4 Nf6 Bg5 Be7 Qxd8+ Bxd8 Rad1 O-O Ne5 Nbd7 Re3 Nxe5 f4 Nxc4 Rh3 Nxb2 Rf1 e5 fxe5 Bxh3
draw,megatirfan,1617,total_chess,2050,d4 Nf6 Nf3 g6 Bf4 d6 e3 Bg7 Be2 Nbd7 O-O O-O Nbd2 Re8 h3 e5 dxe5 dxe5 Bh2 e4 Nd4 c5 Nb5 Ne5 Bxe5 Rxe5 Nc4 Re8 Nbd6 Re6 Nxe4 Qxd1 Nxf6+ Bxf6 Raxd1 b5 Nd6 Bxb2 Nxb5 Ba6 Rb1 Be5 Bd3 Rc8 Nxa7 c4 Be2 Rc5 f4 Bd6 a4 Rxe3 Kf2 Bxf4 Rb6 Bc8 Nxc8 Rxc8 Rfb1 Rce8 Bxc4 R3e4 Bd3 Be3+ Kf1 Rxa4 Bb5 Bxb6 Bxa4 Ba5 c4 Rc8 Rb5 Bd8 c5 Be7 Kg1 Rxc5 Rxc5 Bxc5+ Kh2 Kg7 Bb3 f6 Kg3 Kf8 Kf4 Ke7 g4 h6 Bc2 g5+ Kf5 Bd4 Bb3 Kf8 Kg6 Be5 Kxh6 Ke7 Kg6 Kd6 Kf5 Kc5 Bc2 Kd4 Be4 Ke3 Bg2 Kf2 Bc6 Kg3 Bd7 Kxh3 Kg6 Kg3 Bf5 Kf4 Kh6 Bd4 Kg6 Ke5 Kh6 Kd6 Kg6 Ke7 Kg7 Ke8 Kg6 Kf8 Kh5 Kg7 Bg6 Be3 Bf5 Bf4 Bg6 Bd2 Bf5 Be3 Bg6 f5 Bxf5 Kf6 Bg6 Bf4 Bf5 Ke5 Kh6 Kf6 Bg6 Be5 Bf5 Bf4 Kh5 Be5 Kh6 Bf4
black,superiority,1981,total_chess,2050,c4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 Nc3 e5 d3 c6 Rb1 h6 b4 Be6 b5 Qc7 h3 Nbd7 Be3 Rad8 bxc6 bxc6 Qd2 Kh7 Rb4 d5 cxd5 cxd5 Na4 d4 Nxd4 exd4 Bxd4 Nd5 Rc1 Qa5 Bxg7 Kxg7 Qb2+ N7f6 Rc5 Qxb4
black,total_chess,2050,superiority,1981,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Qxd4 Nf3 Qb6 Be3 Qxb2 Bd4 Qa3 Bc5 Qa5+ Ned2 Qxc5
black,snaek161616,1164,caernarfon,1901,e4 e5 Nf3 Nc6 Bb5 Nf6 Nc3 Bc5 O-O O-O d3 a6 Ba4 b5 Bb3 Na5 Bd5 c6 Bb3 Bb7 Bg5 Re8 Qd2 Nxb3 axb3 d5 b4 Bxb4 Rfe1 d4 Rab1 h6 Bh4 dxc3 bxc3 Ba5 h3 Qd6 Qe3 Bxc3 Re2 c5 Bg3 Rac8 Rd1 c4 Kh1 Nxe4 Kh2 Nxg3 fxg3 e4
black,snaek161616,1245,labg141,1228,e4 e5 Nf3 Nc6 Bb5 Nb4 O-O Nf6 Nc3 c6 Bc4 Bc5 d3 Ng4 Bg5 Qb6 Qd2 O-O h3 Ne3 Rfc1 Nexc2 Rxc2 Nxc2 Qxc2 d5 exd5 Bf5 Re1 f6 Bd2 Bxf2+ Kh1 Bxe1 Bxe1 Rad8 dxc6+ Kh8 cxb7 Qxb7 Qe2 Rde8 Nh4 e4 Nxf5 exd3 Qd2 Qd7 Bxd3 Rxe1+ Kh2 Qc7+
black,vinhancock,1287,snaek161616,1099,e4 c5 e5 Nc6 f4 d6 Nf3 Bg4 h3 Bxf3 Qxf3 dxe5 Bb5 Qd6 Nc3 a6 Ne4 Qh6 Bxc6+ Qxc6 f5 Rd8 d3 b5 Bg5 f6 Nxf6+ Qxf6 Bxf6 exf6 Qc6+ Rd7 O-O-O Bd6 Rhe1 Ne7 Qa8+ Rd8 Qb7 O-O d4 Rb8 Qd7 Rbd8 Qe6+ Kh8 dxe5 fxe5 f6 gxf6 Rxd6 Rxd6 Qxd6 Re8 Qd7 Rg8 Qxe7 Rxg2 Qe8+ Kg7 Qe7+ Kg6 Re3 Kf5 Qd7+ Kf4 Qd3 Kg5 Rf3 Kh6
black,snaek161616,1500,caernarfon,1834,d4 d5 Nc3 Nf6 Bg5 c6 e3 Bf5 Bd3 Bxd3 Qxd3 e6 Nf3 Be7 O-O-O O-O h4 h6 Bf4 a5 Rdg1 a4 a3 Ng4 Rf1 Nd7 g3 Nb6 Ne5 Nxe5 dxe5 Nc4 Ne2 b5 g4 b4 axb4 Bxb4 g5 Bd2+ Kb1 Qb6 b3 axb3 c3 Qa5
black,alkeal,1456,dr_perdyllo,1604,d4 d5 c4 dxc4 Nc3 e6 Nf3 Bb4 Qc2 Nf6 e3 Nd5 Bxc4 Bxc3+ bxc3 Ne7 O-O a6 a4 O-O Bd3 g6 Rd1 Nd5 e4 Nf4 Bb2 Nxd3 Qxd3 Nd7 c4 Nf6 e5 Nd7 d5 b6 dxe6 fxe6 Qe3 Qe7 h4 Qb4 Bd4 Qxc4 Rdc1 Qd5 Ng5 c5 Bb2 Bb7 Rd1 Qxg2#
black,joydivisions,1378,alkeal,1318,e4 e6 Nf3 d5 exd5 exd5 d4 Nc6 Qe2+ Be7 g3 Nf6 Bg2 Bg4 O-O O-O Bg5 Bxf3 Bxf3 Re8 Bxd5 Nxd4 Qc4 Qxd5 Qxd5 Nxd5 Re1 Nxc2 Rxe7 Nxe7 Bxe7 Rxe7 Nc3 Nxa1 f4 Rd8
black,alkeal,1500,jordanson,1487,d4 d5 c4 c6 Nc3 Nf6 Bg5 e6 e3 h6 Bh4 g5 Bg3 Nh5 cxd5 Nf6 Be5 cxd5 Bb5+ Nc6 Qa4 Bd7 Bxf6 Qxf6 Nf3 a6 Bxc6 Bxc6 Qb3 Bd6 Qc2 O-O h3 b5 a4 b4 Nb1 Bb7 b3 a5 Nbd2 Ba6 Rc1 Rac8 Qb1 e5 dxe5 Bxe5 Nxe5 Qxe5 Nf3 Qe6 Qb2 Rfd8 Nd4 Qe4 Rc6 Rxc6 Nxc6 Rc8 Nd4 Qxg2 Kd2 Qxf2+
black,gr8_m8_m8_im_ir8,1731,schachlerno,2127,d4 g6 e4 Bg7 Nf3 d6 Be3 c6 Be2 Nd7 Nc3 a6 h4 h5 Ng5 e5 dxe5 dxe5 g4 hxg4 Bxg4 Ngf6 h5 Nxg4 Qxg4 Nf6 Qf3 Bg4 Qg3 Qe7 Nf3 Bxf3 Qxf3 Rxh5 O-O-O Rxh1 Rxh1 O-O-O Bg5 Qe6 Bxf6 Qxf6 Qxf6 Bxf6 Rh7 b5 Rxf7 Bg5+ Kb1 b4
black,gr8_m8_m8_im_ir8,1739,samangan20,1840,d4 e6 c4 Nf6 Nc3 c5 d5 exd5 cxd5 d6 e4 Be7 g3 O-O Bg2 Bg4 Nf3 Nbd7 O-O a6 a4 Ne5 Re1 Rc8 h3 Bh5 g4 Nfxg4 hxg4 Bxg4 Bf4 f5 Bxe5 dxe5 Qc2 Bxf3 Bxf3 f4 Bg4 Rc7 Kf1 Bd6 f3 c4 a5 Qh4 Na4 Bb4 Rec1 Qh1+ Ke2 Qg2+ Kd1 Qf1#
black,nimaaa73,1760,gr8_m8_m8_im_ir8,1718,e4 e6 d4 d5 e5 c5 c3 cxd4 cxd4 Nc6 Nf3 Bb4+ Nc3 Nge7 Bb5 Nf5 Qa4 Bxc3+ bxc3 Bd7 Ba3 a6 Bxc6 Bxc6 Qb4 Bb5 Nd2 Rc8 Nb3 b6 Nd2 Qc7 g4 Ne7 f4 Nc6 Qd6 Na5 Qxc7 Rxc7 Rc1 Kd7 Kf2 Rhc8 Bb4 Nc4 Nxc4 Rxc4 Rb1 a5 Bxa5 bxa5 Rxb5 Rxc3 Rxa5 Rd3 Ra7+ Ke8 Rb1 Rxd4 Ke3 Rdc4 a4 Rc3+ Kf2 Kf8 a5 Rc2+ Kg3 Ra2 Rbb7 Rc3+ Kh4 Rxh2+ Kg5 h6#
black,akutt52y,1707,gr8_m8_m8_im_ir8,1712,e4 e6 d4 d5 Nd2 c5 c3 Nc6 Ngf3 Qb6 Bd3 cxd4 cxd4 Nxd4 Nxd4 Qxd4 Nb1 Bb4+ Bd2 Qxd3 Bxb4 Qxe4+ Kf1 Qxb4
black,ntam,1170,prabhakarchand1,1662,e4 d5 d3 e6 Nf3 c6 Nc3 Nf6 Bd2 Qb6 Be2 Qxb2 Qb1 Qxb1+ Rxb1 Na6 Na4 Be7 Nh4 O-O O-O dxe4 dxe4 Nxe4 Be3 Bc5 Nxc5 Naxc5 Bxc5 Nxc5 Bc4 Ne4 Bd3 Nc3 Rbe1 Nxa2 c4 Nc3 Nf5 a5 Nd4 a4 Nxe6 Bxe6 Bxh7+ Kxh7 Re5 a3 Rh5+ Kg6 Re5 a2 Ree1 Na4 Ra1 Nb2 Rae1 Bxc4 Re3 Bxf1 Kxf1 a1=Q+ Ke2 Qd1#
black,ntam,1100,ca-va-lier,1590,Nf3 d5 Nc3 d4 d3 dxc3 bxc3 Nf6 e3 Bg4 Be2 e6 Bd2 Bd6 e4 e5 O-O O-O d4 Nxe4 Bd3 Nxd2 Qxd2 Bxf3 Be2 Bxe2 Qxe2 Qh4 Rfe1 exd4 cxd4 Qxh2+ Kf1 Qh1#
black,ntam,1302,realmadrid69,875,e4 e5 d3 Nf6 Nf3 d5 exd5 Qxd5 c4 Qd6 Be3 Be6 Be2 Nc6 O-O O-O-O Nc3 h6 Qd2 Ng4 h3 Nf6 b4 e4 a4 Bxh3 gxh3 Qxb4 Rab1 Qd6 Rb3 Nb4 c5 Qc6 Rxb4 Bxc5 Bxc5 Qxc5 Nb1 exd3 Bxd3 Rd5 Rb5 Qd6 Nc3 Rc5 Rxc5 Qxc5 Ne4 Qf5 Nd6+ cxd6 Bxf5+ Kd8 Qa5+ b6 Qc3 Ne4 h4 Nxc3 Ne5 Ne2+ Kg2 dxe5 Bh3 Nf4+ Kg1 Ne2+ Kg2 Nf4+ Kh2 a6 f3 a5 Kg3 Re8 Rf2 f6 Rd2+ Ke7 Rd7+ Kf8 Rd6 Kg8 Rxb6 Ne2+ Kg4 Rf8
draw,dmitry1111,1234,ntam,1335,d4 d5 Nf3 Nf6 c3 Nc6 Bg5 Ng4 h3 h6 Bf4
black,chilon,2306,chesscarl,2405,e4 e5 Nf3 Nc6 Nc3 Nf6 Nxe5 Nxe5 d4 Nc6 d5 Bb4 dxc6 Nxe4 Qd4 Qe7 Be3 O-O cxd7 Bxd7 Bd3 Bc6 a3 Bxc3+ bxc3 Rad8 Qb4 Qe5 O-O-O a5 Qc4 Qxc3 Qxc3 Nxc3 Rde1 Bxg2 Rhg1 Bf3 Bh6 g6 Bxf8 Kxf8 Re3 Bc6 h4 Nd5 Re5 f6 Re4 Kf7 Rge1 Kg7 c4 Nb6 Re7+ Kf8 Kc2 Rd7 Re8+ Kf7 h5 Ba4+ Kb2 gxh5 R8e3 Bc6 Kc2 Kg7 Re7+ Kh6 Rxd7 Bxd7 Re7 h4 c5 Ba4+ Kd2 Nd5 Re4 Bc6 Rxh4+ Kg5 Rxh7 Kf4 Rxc7 Nxc7
black,loebas,2422,chesscarl,2386,e4 c5 d4 cxd4 c3 Nf6 e5 Nd5 cxd4 d6 exd6 Qxd6 Nc3 Nc6 Bb5 a6 Ba4 Bf5 Nf3 Qe6+ Qe2 Qxe2+ Kxe2 Nxc3+ bxc3 b5 Bb3 e6 d5 Na5 dxe6 Bxe6 Bxe6 fxe6 Bf4 Nc4 Rhe1 Bc5 Ng5 e5 Bg3 Ba7 f4 Be3 Kf3 Bd2 Re2 O-O Ne6 Rf6 Nc7 Rd8 Rd1 Rd7 Ke4 exf4 Rexd2 Nxd2+
black,thelordoftheboard,2373,chesscarl,2356,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 d6 Bg5 a6 Na3 b5 Nd5 Be7 Bxf6 Bxf6 c4 Nd4 cxb5 O-O Bd3 axb5 O-O Bd7 Rc1 Bh4 g3 Bg5 f4 exf4 gxf4 Bh3 Rf2 Bh4 Rd2 Be1 Re2 Bg4 Ne3 Qb6 Kh1 Bf3+ Ng2 Nxe2 Bxe2 Qf2
black,lebbeusz2450,2325,chesscarl,2338,d4 Nf6 Nf3 d5 g3 Bf5 Bg2 e6 O-O Be7 c4 c6 Nc3 O-O Qb3 Qb6 c5 Qxb3 axb3 Nbd7 b4 a6 Bf4 Rfe8 Nd2 Bd8 Nb3 Bc2 Na5 Bxa5 Rxa5 e5 dxe5 Nxe5 Bxe5 Rxe5 b5 d4 bxc6 bxc6 Na2 Rxe2 Bxc6 Rb8 Bf3 Rd2 c6 Bd3 c7 Rc8 Rc1 Rxb2 Rd1 Rb1 Rxb1 Bxb1 Rxa6 Ne8 Nb4 Rxc7 Nd5 Rc1+
black,angel2006,1879,chesscarl,2326,e4 c5 Nf3 d6 Bb5+ Bd7 Qe2 Nc6 Nc3 a6 Bxc6 Bxc6 d4 cxd4 Nxd4 Bd7 O-O Nf6 e5 dxe5 Qxe5 Ng4 Qg3 Qb8 Qxb8+ Rxb8 h3 Nf6 Bf4 Rd8 Rad1 e6 Nb3 Bb4 Be5 b6 Bxf6 gxf6 Ne4 Bb5 Rxd8+ Kxd8 Rd1+ Ke7 Nd4 Rd8 c3 Bc5 Rd2 Bxd4 cxd4 Bc4 b3 Bd5 Nc3 Bb7 Kf1 Rc8 Na4 Rc1+ Ke2 b5 Nc5 Bxg2 Nxa6 Bxh3 Nc5 Bf1+ Ke3 Rc3+ Kf4 e5+ Ke4 Bg2+ Kf5 Rf3+ Kg4 f5+ Kg5 f6+ Kh6 Kf7 dxe5 Rh3#
